id,created_at,text,user_screen_name,user_location,sentiment,compound,match
1507067487757955072,2022-03-24 18:51:03+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,_suryakrishna_,hyderabad,Positive,0.5399,KKRvsMI
1507067486939729932,2022-03-24 18:51:03+00:00, Just in : Moeen Ali has reached Mumbai and he'll undergo 3 days quarantine.#WhistlePodu | #IPL2022,EVinithraj,"Tiruchirapalli, India",Positive,0.1027,KKRvsMI
1507067455562141698,2022-03-24 18:50:56+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,imliakat,,Neutral,0.0,KKRvsMI
1507067450118275075,2022-03-24 18:50:54+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,KRISHNA90663312,,Positive,0.8519,KKRvsMI
1507067448691871753,2022-03-24 18:50:54+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",chaitanyap99,"Vishakhapatnam, India",Positive,0.6259,KKRvsMI
1507067443084087323,2022-03-24 18:50:53+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,dixitanuj22,"New Delhi, India",Neutral,0.0,KKRvsMI
1507067441511165957,2022-03-24 18:50:52+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,hapYkiddilse,BHARAT🇮🇳,Neutral,0.0,KKRvsMI
1507067426403352576,2022-03-24 18:50:49+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",Shashan13939126,,Positive,0.636,KKRvsMI
1507067410263998464,2022-03-24 18:50:45+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,Nareshtholiya18,Didwana,Neutral,0.0,KKRvsMI
1507067404098093060,2022-03-24 18:50:43+00:00, 'MS Dhoni will be Jadeja's rock in maiden captaincy stint'How will newly appointed skipper #RavindraJadeja take #CSK’s lega…,drabishek7,avadi chennai,Neutral,0.0,KKRvsMI
1507067393473884160,2022-03-24 18:50:41+00:00," Joshy Bhai, Come Open with me. 🤣🤣With Yuzvendra Chahal there, Rajasthan Royals have their social media content sorted thi…",IMSARADA45,"Bhubaneshwar, India",Neutral,0.0,KKRvsMI
1507067386372886529,2022-03-24 18:50:39+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,DownBablu,,Positive,0.6369,KKRvsMI
1507067363874996225,2022-03-24 18:50:34+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,MSDevoteee,Karnataka 💛❤️,Positive,0.6369,KKRvsMI
1507067357247975424,2022-03-24 18:50:32+00:00, The End of An Era 😢 |  #ViratKohli𓃵 | #MSDhoni | #IPL2022 | #CSKvKKR ,MRSHREENATH1,India,Neutral,0.0,KKRvsMI
1507067341812740103,2022-03-24 18:50:28+00:00," MS Dhoni has stepped down from captaincy. Under him, Chennai Super Kings reached playoffs in 11/12 seasons. Ravindra Jadeja…",REHANRAZAQADRI,"المدينة المن, المملكة العربية ",Positive,0.6486,KKRvsMI
1507067336053837829,2022-03-24 18:50:27+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,iam_anonto,"Sylhet, Bangladesh",Neutral,0.0,KKRvsMI
1507067333361434624,2022-03-24 18:50:26+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",SunilYa27040988,,Positive,0.8481,KKRvsMI
1507067327396794370,2022-03-24 18:50:25+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,77_jaggu,,Neutral,0.0,KKRvsMI
1507067317078831104,2022-03-24 18:50:23+00:00," AB’s masterclass at the Chinnaswamy against Delhi, Umesh Yadav’s fiery spell against Punjab, 2018 had a few unforgettable mo…",itschandan17,,Negative,-0.34,KKRvsMI
1507067311185809419,2022-03-24 18:50:21+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,BharatBannigid7,"Ramdurg, India",Positive,0.6369,KKRvsMI
1507067303942246404,2022-03-24 18:50:19+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,sashmit412,"Jharkhand,INDIA",Neutral,0.0,KKRvsMI
1507067293842485256,2022-03-24 18:50:17+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Incognito_River,,Neutral,0.0,KKRvsMI
1507067287483916294,2022-03-24 18:50:15+00:00,BREAKING NEWS :- Ravindra Jadeja Has Been Appointed As the New CSK Captain. MS Dhoni Will Play IPL 2022 As A PLAYER. #BREAKING #IPL2022 #MSDhoni #RavindraJadeja,krishsheth2006,"Silvassa, India",Positive,0.34,KKRvsMI
1507067277019336709,2022-03-24 18:50:13+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,srkuv,"Jaipur, Rajasthan",Neutral,0.0,KKRvsMI
1507067276985774080,2022-03-24 18:50:13+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,karthikking96,,Neutral,0.0,KKRvsMI
1507067262272143361,2022-03-24 18:50:09+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,adwaitdash,BAM/BBS/NDLS/BCT/SBC/NYC,Positive,0.8519,KKRvsMI
1507067259650412546,2022-03-24 18:50:09+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,aktweets0,"New Delhi, India",Neutral,0.0,KKRvsMI
1507067256722771982,2022-03-24 18:50:08+00:00, CSK aircel jersey 🐐🔥#WhistlePodu |  | #IPL2022 ,DAVEEDAVANIGAD1,,Neutral,0.0,KKRvsMI
1507067250905272334,2022-03-24 18:50:07+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Euphoric_1999,"Vishakhapatnam, India",Negative,-0.0772,KKRvsMI
1507067241136893955,2022-03-24 18:50:04+00:00,You have two days left to get those #IPL2022 Fantasy Teams in!Buttler 🏴󠁧󠁢󠁥󠁮󠁧󠁿 or Rahul 🇮🇳?Maxwell 🇦🇺 or Jadeja 🇮🇳?Sharma 🇮🇳 or S Iyer 🇮🇳?Bumrah 🇮🇳 or Nortje 🇿🇦?Khan 🇦🇫 or Chahal 🇮🇳?You can decide by signing up now #CricketTwitter  ,TCDIPL,,Neutral,0.0,KKRvsMI
1507067232433557519,2022-03-24 18:50:02+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,VinitVi62884792,"Aurangabad, India",Negative,-0.0772,KKRvsMI
1507067214758756352,2022-03-24 18:49:58+00:00," Captain Faf’s sense of humour comes out on  presents RCB Insider, as Mr. Nags talks about his 8 pack abs and conti…",UGsk18,,Positive,0.25,KKRvsMI
1507067205489348609,2022-03-24 18:49:56+00:00," Our Bold emojis for #Mission2022! Let’s do this, 12th Man Army! 💪🏻😎#PlayBold #RCB #IPL2022 #ನಮ್ಮRCB ",UGsk18,,Positive,0.4912,KKRvsMI
1507067180076224527,2022-03-24 18:49:50+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,NakhareWali,❤️,Neutral,0.0,KKRvsMI
1507067172308209673,2022-03-24 18:49:48+00:00," One of the most explosive batters in world cricket, Maxi joined RCB last year and made an instant impact becoming the 🔝 run-…",UGsk18,,Neutral,0.0,KKRvsMI
1507067159712714774,2022-03-24 18:49:45+00:00, Meet 's new captain - 🔥#RavindraJadeja #CSK #IPL #IPL2022 ,VijaySe25524496,,Neutral,0.0,KKRvsMI
1507067158693498881,2022-03-24 18:49:45+00:00," AB’s masterclass at the Chinnaswamy against Delhi, Umesh Yadav’s fiery spell against Punjab, 2018 had a few unforgettable mo…",UGsk18,,Negative,-0.34,KKRvsMI
1507067156185649152,2022-03-24 18:49:44+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,evilenuff,"Lucknow, 🇮🇳",Positive,0.6369,KKRvsMI
1507067155942035456,2022-03-24 18:49:44+00:00, Dhoni's Decision 💛🙏🏻#WhistlePodu #IPL2022  ,sidheart_msdian,"Chennai, India",Neutral,0.0,KKRvsMI
1507067151961640987,2022-03-24 18:49:43+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,nisantmeme,,Neutral,0.0,KKRvsMI
1507067138955100161,2022-03-24 18:49:40+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",BharatBannigid7,"Ramdurg, India",Positive,0.636,KKRvsMI
1507067123851755522,2022-03-24 18:49:36+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,AdithyaRowdy1,"Guntakal, India",Neutral,0.0,KKRvsMI
1507067121364193283,2022-03-24 18:49:36+00:00, Chief Wicket Taker ✅ Add to list: Mentor 👨‍🏫 Harshal has been instrumental in the practice sessions helping our young sta…,UGsk18,,Positive,0.296,KKRvsMI
1507067101395050496,2022-03-24 18:49:31+00:00, Hat-tricks define a bowler's relentless determination to showcase his best. 💪🏻Our very own  became the 3️⃣r…,UGsk18,,Positive,0.7964,KKRvsMI
1507067085481922566,2022-03-24 18:49:27+00:00," Suyash was in full flow scoring 50 plus at a strike rate of close to 200. ✅ Akash Deep was on target, bowling yorkers on de…",UGsk18,,Negative,-0.128,KKRvsMI
1507067059494330371,2022-03-24 18:49:21+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,bosievivek,"Nagpur, India",Neutral,0.0,KKRvsMI
1507067057908506626,2022-03-24 18:49:21+00:00, 🔝 performances from our practice match:Faf &amp; Anuj put up a brilliant 100+ run opening partnership. ✅ Sherfane played the…,UGsk18,,Positive,0.7351,KKRvsMI
1507067051520651264,2022-03-24 18:49:19+00:00, BREAKING: MS Dhoni hands over the Chennai Super Kings captaincy to Ravindra Jadeja. He will continue to represent CSK…,AseAditya1,"Patna, India",Positive,0.5994,KKRvsMI
1507067044256104449,2022-03-24 18:49:17+00:00," END OF AN ERA : 🧢🔟🆒Captain DHONI..Started with Trophy, Ended with Trophy!Thank you Mahi❤️You will always be our cap…",kunji_kka,,Neutral,0.0,KKRvsMI
1507067043253669903,2022-03-24 18:49:17+00:00," Say hello to our Official Tire Partner, ! 💪🏻#PlayBold #WeAreChallengers #IPL2022 #Mission2022 …",UGsk18,,Neutral,0.0,KKRvsMI
1507067007719526416,2022-03-24 18:49:09+00:00,#SuperGiantsMentor Gautam Gambhir isn't in the IPL Bio-Bubble. So do Owner/ Chairperson Dr Sanjiv Goenka Sir.#AbApniBaariHai 💪 | #IPL2022#WeAreSuperGiants #LSG ,LucknowIPLCover,"Lucknow, India",Neutral,0.0,KKRvsMI
1507067005081309195,2022-03-24 18:49:08+00:00, ⚠️ CAUTION: Excessive amounts of pace in this image. ⚡️☄️ Ready to disturb some timber. \|/🎯 #PlayBold #WeAreChallengers…,UGsk18,,Negative,-0.0516,KKRvsMI
1507067002497617923,2022-03-24 18:49:08+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,itz_me_dbs,chennai,Neutral,0.0,KKRvsMI
1507066991605010456,2022-03-24 18:49:05+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,kavalanthiru,chennai,Neutral,0.0,KKRvsMI
1507066947351252992,2022-03-24 18:48:54+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,ghatliyamahesh,,Neutral,0.0,KKRvsMI
1507066936613797889,2022-03-24 18:48:52+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",UGsk18,,Positive,0.6369,KKRvsMI
1507066925150457869,2022-03-24 18:48:49+00:00, Rohit Sharma ❣️ latest pic 📸 from batting session !! 🤩#RohitSharma • #IPL2022 • #IPL ,rebelstartweetz,,Neutral,0.0,KKRvsMI
1507066923002974219,2022-03-24 18:48:49+00:00," Waiting for Sunday like. 😉Have a great day, 12th Man Army! 🤩#PlayBold #WeAreChallengers #IPL2022 #Mission2022 …",UGsk18,,Positive,0.784,KKRvsMI
1507066920385728519,2022-03-24 18:48:48+00:00, I am practicing my bowling on my job.If you are not getting time to practice then you have to take timeout .You have to…,GujaratKoli,Gujarat,Neutral,0.0,KKRvsMI
1507066917437132818,2022-03-24 18:48:47+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,ImPeramPK,Anantapur,Neutral,0.0,KKRvsMI
1507066906682937346,2022-03-24 18:48:45+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,nitinchavda54,"Ahmadabad City, India",Neutral,0.0,KKRvsMI
1507066904850354176,2022-03-24 18:48:44+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,YeshwantChitte,"Mumbai, India",Neutral,0.0,KKRvsMI
1507066871086219264,2022-03-24 18:48:36+00:00, 'MS Dhoni will be Jadeja's rock in maiden captaincy stint'How will newly appointed skipper #RavindraJadeja take #CSK’s lega…,afsal_dq369,"Kerala, India",Neutral,0.0,KKRvsMI
1507066856527765504,2022-03-24 18:48:33+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,afsal_dq369,"Kerala, India",Positive,0.8519,KKRvsMI
1507066854782619648,2022-03-24 18:48:32+00:00,DC players received their kits from the coaching staffs!😎#delhicapitals #dc #rishabhpant #prithvishaw #ipl2022 #kits #cricketuniverse ,TheRishabhPant,She/Her,Neutral,0.0,KKRvsMI
1507066851569782804,2022-03-24 18:48:32+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,its_me_nk26,Tamilnadu,Positive,0.6369,KKRvsMI
1507066838307393572,2022-03-24 18:48:28+00:00, Mooen Ali available for the 2nd game#WhistlePodu #IPL2022  ,kathiravanG1494,,Neutral,0.0,KKRvsMI
1507066837544357888,2022-03-24 18:48:28+00:00, #IPL2022 | MS Dhoni Hands Over Chennai Super Kings' Captaincy To Ravindra Jadeja Read more:  …,afsal_dq369,"Kerala, India",Positive,0.5994,KKRvsMI
1507066813355597828,2022-03-24 18:48:22+00:00, Tons in #IPL ✅Orange Cap  ✅Will #KLRahul finally manage to pocket an IPL title this time around with debutants #LucknowSu…,klrahul_dapper,"Gujarat, India",Neutral,0.0,KKRvsMI
1507066797333237793,2022-03-24 18:48:19+00:00, #AjkerAdda: What should be our playing XI for the first match vs CSK? ⤵️#KKR #কেকেআর #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnigh…,HammadSRKian,"Kashipur, India",Positive,0.2023,KKRvsMI
1507066790983401473,2022-03-24 18:48:17+00:00,ms dhoni today after quiting captaincy of CSK.#GOAT𓃵 #MSDhoni #IPL2022 ,maninee_writes,"Bangalore, India",Neutral,0.0,KKRvsMI
1507066774855962630,2022-03-24 18:48:13+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,Poonamy37831975,India,Neutral,0.0,KKRvsMI
1507066772385517571,2022-03-24 18:48:13+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,SalmanShaikh_09,,Neutral,0.0,KKRvsMI
1507066752999444487,2022-03-24 18:48:08+00:00," On a scale of 1️⃣-🔟, Liam's shot is definitely more than that 🤩 #SherSquad, don't you agree? 😉 #SaddaPunjab #IPL202…",Jaskaran7080,"Punjab, India",Positive,0.1506,KKRvsMI
1507066750558425096,2022-03-24 18:48:07+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,ChaudhriManoj1,,Positive,0.5399,KKRvsMI
1507066748805140489,2022-03-24 18:48:07+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,un_justified,India,Neutral,0.0,KKRvsMI
1507066731151314953,2022-03-24 18:48:03+00:00, Warning! it can break your heart💔📸: IPL/BCCI#IPL2022 #MSDhoni #CSK ,VK12032K,"Coimbatore, India",Negative,-0.4003,KKRvsMI
1507066729129984000,2022-03-24 18:48:02+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,JayantBhaskar12,,Neutral,0.0,KKRvsMI
1507066704005779456,2022-03-24 18:47:56+00:00, The Greatest of all time.  🐐#MSDhoni |  | #WhistlePodu | #IPL2022 ,DAVEEDAVANIGAD1,,Positive,0.6369,KKRvsMI
1507066699006152704,2022-03-24 18:47:55+00:00, Jos Buttler and Ashwin in RR.#IPL2022 ,GowthamreddyC,"Anantapur, India",Neutral,0.0,KKRvsMI
1507066696137265166,2022-03-24 18:47:54+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,sandhyasonar3,,Neutral,0.0,KKRvsMI
1507066685945257984,2022-03-24 18:47:52+00:00, Ravindra Jadeja has the best guide in form of MS Dhoni. |  | #IPL2022 | #CSK ,PranavJ11033865,,Positive,0.6369,KKRvsMI
1507066678185979905,2022-03-24 18:47:50+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",Kasim_3420,,Positive,0.636,KKRvsMI
1507066648200564759,2022-03-24 18:47:43+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,ConfuseSperm,"यत्र, तत्र, सर्वत्र 🌍🌖🌞🌑",Positive,0.5399,KKRvsMI
1507066647592390667,2022-03-24 18:47:43+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,NagpurKaSanghi,"नागपुर, भारत ",Neutral,0.0,KKRvsMI
1507066642102046730,2022-03-24 18:47:42+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,divyadinakar20,TN,Neutral,0.0,KKRvsMI
1507066631381741568,2022-03-24 18:47:39+00:00,"My favourite part, qualitative questions asked by Mr. in the amazing interviews especially of #ViratKohli𓃵&amp; #MSDhoni.Will miss him in the arena always.....till he returns ....don't know when? Fan of a hard-core analyst 🤷‍♀️#justsharingthoughts  2 #IPL2022",sampada2346,"Mumbai, India",Positive,0.3045,KKRvsMI
1507066628927676416,2022-03-24 18:47:38+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,NehalMahadik2,,Neutral,0.0,KKRvsMI
1507066628478947349,2022-03-24 18:47:38+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,UGsk18,,Neutral,0.0,KKRvsMI
1507066618395840543,2022-03-24 18:47:36+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",VK12032K,"Coimbatore, India",Positive,0.6259,KKRvsMI
1507066600423247879,2022-03-24 18:47:32+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Sushant_P1,,Neutral,0.0,KKRvsMI
1507066599848779780,2022-03-24 18:47:32+00:00, vs KKR - 73.68%vs RCB - 62.50%vs RR - 61.54%vs CSK - 61.11%vs PBKS - 58.82%vs SRH - 55.56%vs DC - 52.94%Rohit Sharma…,ravikiran977,Nidadavole,Neutral,0.0,KKRvsMI
1507066598124785664,2022-03-24 18:47:31+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,AshwinKmite,,Neutral,0.0,KKRvsMI
1507066589060820994,2022-03-24 18:47:29+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,AarikaRaval,India,Neutral,0.0,KKRvsMI
1507066587660308480,2022-03-24 18:47:29+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,imR_Gandhi,,Neutral,0.0,KKRvsMI
1507066572724064277,2022-03-24 18:47:25+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,AarikaRaval,India,Neutral,0.0,KKRvsMI
1507066558631215104,2022-03-24 18:47:22+00:00, The 𝙆𝙣𝙞𝙜𝙝𝙩𝙨 𝙞𝙣 𝙖𝙘𝙩𝙞𝙤𝙣 from last night’s practice match! 📸    #KKR #…,HammadSRKian,"Kashipur, India",Neutral,0.0,KKRvsMI
1507066552012591109,2022-03-24 18:47:20+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Nrjhere007,,Neutral,0.0,KKRvsMI
1507066550590722048,2022-03-24 18:47:20+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,MuthamizhV,திருப்பூர்,Neutral,0.0,KKRvsMI
1507066526590914562,2022-03-24 18:47:14+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Shubham_shubhu_,"Varanasi, India",Neutral,0.0,KKRvsMI
1507066516805918721,2022-03-24 18:47:12+00:00, #IPL2022 | MS Dhoni Hands Over Chennai Super Kings' Captaincy To Ravindra Jadeja Read more:  …,ajayjais001,Deoria,Positive,0.5994,KKRvsMI
1507066512862957579,2022-03-24 18:47:11+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Surajpadhi14,"चेन्नई, भारत",Neutral,0.0,KKRvsMI
1507066499529265152,2022-03-24 18:47:08+00:00," 🚨 Just in: MS Dhoni, who has led  since the first season of the IPL, announced his decision to step down as ca…",its_me_nk26,Tamilnadu,Neutral,0.0,KKRvsMI
1507066498304528406,2022-03-24 18:47:07+00:00, A new beginning!! Congrats Thala Dhoni (Arunachalam) signs off#CSK𓃬 #IPL2022 …,arunkumar1203,Bangalore,Positive,0.6103,KKRvsMI
1507066489836244994,2022-03-24 18:47:05+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,AmbreshPV1,"Koppal, India",Neutral,0.0,KKRvsMI
1507066474191417346,2022-03-24 18:47:02+00:00," 💫 What a way to finish your captaincy career, MS! #IPL2022 ",daffodil8h,Follows you,Neutral,0.0,KKRvsMI
1507066458303447040,2022-03-24 18:46:58+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",its_me_nk26,Tamilnadu,Positive,0.636,KKRvsMI
1507066457904992258,2022-03-24 18:46:58+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,rilla_2004,"Kolkata, India",Neutral,0.0,KKRvsMI
1507066454591553541,2022-03-24 18:46:57+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",Sivavj006,,Positive,0.6369,KKRvsMI
1507066451206701056,2022-03-24 18:46:56+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Sandesh775,,Negative,-0.0772,KKRvsMI
1507066427743907846,2022-03-24 18:46:50+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,PranavJ11033865,,Neutral,0.0,KKRvsMI
1507066416570126341,2022-03-24 18:46:48+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,Karthik_SK_17,,Neutral,0.0,KKRvsMI
1507066393702936583,2022-03-24 18:46:42+00:00," Like with all decisions,  has sprung up a surprise to step down as captain of #CSK𓃬 Big boots to fill in for #Ra…",Virudada_7720,"Maharashtra, India",Positive,0.5574,KKRvsMI
1507066384500805632,2022-03-24 18:46:40+00:00,"Three years to the date, Ravichandran Ashwin followed the rulebook and social media went into a frenzy. Who would have thought that today, the two of them would be gearing up to don the same colors ahead of a new season #IPL2022",sooryasesha7,"Bengaluru, India",Negative,-0.3182,KKRvsMI
1507066365181628423,2022-03-24 18:46:36+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,cranjit,Bangalore,Neutral,0.0,KKRvsMI
1507066352787652610,2022-03-24 18:46:33+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,TrilokchandRR,,Neutral,0.0,KKRvsMI
1507066351319339018,2022-03-24 18:46:32+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",girishreddyt12,,Neutral,0.0,KKRvsMI
1507066344516177931,2022-03-24 18:46:31+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Sandesh775,,Neutral,0.0,KKRvsMI
1507066335393681409,2022-03-24 18:46:28+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,karachi890,"Karachi, Pakistan",Negative,-0.0772,KKRvsMI
1507066335364206599,2022-03-24 18:46:28+00:00, Narine in his elements 💪#SunilNarine #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights ,HammadSRKian,"Kashipur, India",Neutral,0.0,KKRvsMI
1507066326388396036,2022-03-24 18:46:26+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,King_okkadu,"Sangareddy, Telangana, India",Neutral,0.0,KKRvsMI
1507066316770856964,2022-03-24 18:46:24+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,Sasi83701329,kodali ,Neutral,0.0,KKRvsMI
1507066310118690841,2022-03-24 18:46:22+00:00, The End of An Era 😢 |  #ViratKohli𓃵 | #MSDhoni | #IPL2022 | #CSKvKKR ,Pritzy22,,Neutral,0.0,KKRvsMI
1507066292527779852,2022-03-24 18:46:18+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,prabhas_pranam,,Neutral,0.0,KKRvsMI
1507066274098315265,2022-03-24 18:46:14+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,ramishetty777,Mars ,Neutral,0.0,KKRvsMI
1507066270843551745,2022-03-24 18:46:13+00:00, Moments from our jersey distribution #AbApniBaariHai 💪#LSG #LucknowSuperGiants #IPL2022  #TataIPL #Lucknow #UttarPradesh…,lost_anmay,,Neutral,0.0,KKRvsMI
1507066267789774865,2022-03-24 18:46:12+00:00, How it started:           How it ended:  #Dhoni #CSK #IPL2022 ,PriyaChutki,,Neutral,0.0,KKRvsMI
1507066230875820040,2022-03-24 18:46:04+00:00, BREAKING: MS Dhoni hands over CSK captaincy to Ravindra Jadeja.  #CSK #IPL2022 #Dhoni #Jadeja,mahobili,Aggay ja k khabbay hoja parawa,Neutral,0.0,KKRvsMI
1507066225133686784,2022-03-24 18:46:02+00:00," We're living in the era where faf is rcb captain , dhoni giving captaincy to jaggu  and Suresh Raina doing commentary Ti…",MeeraJennifer1,,Positive,0.34,KKRvsMI
1507066217936277511,2022-03-24 18:46:00+00:00,  Umpires #fixed #fixing #IPL2022 #MumbaiIndians ,Salman6505,,Neutral,0.0,KKRvsMI
1507066217458442240,2022-03-24 18:46:00+00:00," AB’s masterclass at the Chinnaswamy against Delhi, Umesh Yadav’s fiery spell against Punjab, 2018 had a few unforgettable mo…",RCB8055,,Negative,-0.34,KKRvsMI
1507066214203408386,2022-03-24 18:46:00+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,Vignesh91843039,,Neutral,0.0,KKRvsMI
1507066209618972672,2022-03-24 18:45:58+00:00, Narine in his elements 💪#SunilNarine #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights ,Ami_Nilu06,"Rishra,West Bengal",Neutral,0.0,KKRvsMI
